,beds,full_baths,sqft,year_built,list_price,price_per_sqft
732,2.0,1.0,1135.0,1986.0,440000.0,388.0
733,4.0,2.0,1495.0,1935.0,549000.0,367.0
734,1.0,1.0,820.0,2007.0,489000.0,596.0
735,3.0,1.0,1240.0,2006.0,650000.0,524.0
737,5.0,4.0,3317.0,1905.0,2175000.0,656.0
739,3.0,2.0,3760.0,1920.0,2200000.0,585.0
744,1.0,1.0,850.0,1964.0,875000.0,1029.0
745,3.0,1.0,785.0,1920.0,619000.0,789.0
746,1.0,1.0,650.0,1927.0,258888.0,398.0
747,2.0,2.0,859.0,1952.0,1399000.0,1629.0
748,2.0,1.0,780.0,2008.0,469000.0,601.0
750,3.0,3.0,1449.0,1986.0,2595000.0,1791.0
751,2.0,2.0,1565.0,2004.0,7950000.0,5080.0
752,2.0,2.0,1280.0,1925.0,750000.0,586.0
753,6.0,2.0,3816.0,2020.0,1099000.0,288.0
754,11.0,5.0,4560.0,1952.0,1550000.0,340.0
755,5.0,3.0,3000.0,1950.0,950000.0,317.0
757,1.0,1.0,889.0,2006.0,999900.0,1125.0
758,3.0,1.0,3740.0,1952.0,1799900.0,481.0
760,3.0,1.0,1824.0,1996.0,628000.0,344.0
764,3.0,3.0,1949.0,2019.0,2825888.0,1450.0
765,3.0,1.0,1400.0,1997.0,765000.0,546.0
766,1.0,1.0,730.0,1962.0,389888.0,534.0
768,2.0,1.0,900.0,1952.0,680000.0,756.0
770,1.0,1.0,873.0,1931.0,1695000.0,1942.0
771,1.0,1.0,1131.0,1952.0,1150000.0,1017.0
772,1.0,1.0,776.0,2014.0,450000.0,580.0
773,0.0,1.0,776.0,2014.0,450000.0,580.0
774,5.0,3.0,2072.0,1982.0,1099000.0,530.0
775,0.0,1.0,532.0,1956.0,595000.0,1118.0
776,3.0,1.0,1070.0,1925.0,929888.0,869.0
778,2.0,1.0,850.0,1950.0,435000.0,512.0
779,3.0,2.0,807.0,2011.0,745000.0,923.0
782,3.0,2.0,1300.0,1965.0,599000.0,461.0
784,3.0,3.0,2816.0,2015.0,8400000.0,2983.0
785,1.0,1.0,610.0,1987.0,757000.0,1241.0
786,2.0,2.0,1860.0,1985.0,1090000.0,586.0
787,2.0,1.0,800.0,1960.0,319000.0,399.0
789,1.0,1.0,850.0,1962.0,159900.0,188.0
790,8.0,8.0,5046.0,1920.0,3995000.0,792.0
791,1.0,1.0,943.0,1982.0,888000.0,942.0
793,3.0,1.0,896.0,1901.0,475000.0,530.0
795,5.0,2.0,1650.0,1935.0,1200000.0,727.0
796,1.0,1.0,680.0,1988.0,568000.0,835.0
799,11.0,5.0,3969.0,1911.0,1800000.0,454.0
804,2.0,2.0,1072.0,2005.0,1495000.0,1395.0
805,0.0,1.0,500.0,1969.0,190000.0,380.0
806,2.0,2.0,2356.0,2004.0,9250000.0,3926.0
807,0.0,1.0,600.0,1942.0,298000.0,497.0
808,1.0,1.0,624.0,2015.0,468000.0,750.0
809,2.0,1.0,1000.0,1951.0,459000.0,459.0
810,1.0,1.0,548.0,2016.0,459000.0,838.0
812,3.0,2.0,1368.0,1970.0,849000.0,621.0
813,2.0,2.0,1146.0,2021.0,888000.0,775.0
815,3.0,1.0,1312.0,1970.0,669000.0,510.0
816,2.0,1.0,1150.0,1964.0,475000.0,413.0
818,2.0,2.0,997.0,2020.0,2375000.0,2382.0
819,3.0,1.0,1300.0,1930.0,995000.0,765.0
820,5.0,2.0,2499.0,1981.0,829999.0,332.0
822,2.0,1.0,1000.0,1952.0,249000.0,249.0
823,2.0,1.0,600.0,1925.0,185000.0,308.0
824,2.0,2.0,1652.0,2008.0,3300000.0,1998.0
825,1.0,1.0,752.0,1927.0,1345000.0,1789.0
827,4.0,3.0,2262.0,1920.0,925000.0,409.0
828,5.0,4.0,4480.0,1899.0,4200000.0,938.0
829,0.0,1.0,550.0,1948.0,224995.0,409.0
830,2.0,2.0,1150.0,1962.0,350000.0,304.0
831,4.0,2.0,1665.0,1960.0,599000.0,360.0
832,4.0,2.0,1625.0,2008.0,1439000.0,886.0
834,4.0,2.0,1728.0,1965.0,600000.0,347.0
836,3.0,3.0,1365.0,2012.0,3000000.0,2198.0
837,1.0,1.0,800.0,1988.0,1450000.0,1813.0
838,1.0,1.0,600.0,1913.0,699000.0,1165.0
839,2.0,1.0,1200.0,1940.0,675000.0,563.0
840,0.0,2.0,3736.0,1970.0,1980000.0,530.0
841,4.0,1.0,720.0,1952.0,1499000.0,2082.0
842,5.0,2.0,2058.0,1955.0,840000.0,408.0
843,1.0,1.0,820.0,2007.0,489000.0,596.0
844,2.0,2.0,894.0,1945.0,749000.0,838.0
845,3.0,2.0,1258.0,2023.0,680000.0,541.0
848,4.0,3.0,3664.0,1910.0,1100000.0,300.0
850,2.0,1.0,753.0,1950.0,528000.0,701.0
851,3.0,2.0,1504.0,1963.0,574000.0,382.0
852,2.0,1.0,2264.0,1920.0,349000.0,154.0
853,3.0,2.0,1900.0,1925.0,969000.0,510.0
854,2.0,2.0,1200.0,1928.0,1995000.0,1663.0
855,7.0,3.0,2240.0,1930.0,1850000.0,826.0
856,1.0,1.0,725.0,1950.0,239000.0,330.0
858,2.0,2.0,1035.0,1880.0,2300000.0,2222.0
859,2.0,1.0,1000.0,1958.0,469000.0,469.0
860,4.0,2.0,2200.0,1955.0,1309000.0,595.0
862,1.0,2.0,1066.0,1976.0,1299000.0,1219.0
863,5.0,3.0,2253.0,1899.0,699000.0,310.0
867,2.0,2.0,1250.0,1954.0,355000.0,284.0
868,9.0,6.0,3234.0,2006.0,1150000.0,356.0
869,1.0,1.0,840.0,1989.0,1250000.0,1488.0
870,0.0,1.0,507.0,1968.0,140000.0,276.0
871,2.0,2.0,1250.0,1954.0,355000.0,284.0
872,3.0,1.0,1440.0,1950.0,859000.0,597.0
874,3.0,3.0,3704.0,2005.0,12000000.0,3240.0
875,3.0,1.0,1188.0,1925.0,1288000.0,1084.0
878,1.0,1.0,556.0,1916.0,595000.0,1070.0
879,3.0,2.0,1493.0,1926.0,1650000.0,1105.0
880,2.0,2.0,1200.0,1987.0,2600000.0,2167.0
882,6.0,2.0,1848.0,2003.0,725000.0,392.0
883,4.0,2.0,1827.0,1940.0,989000.0,541.0
884,2.0,2.0,1603.0,2006.0,2900000.0,1809.0
885,3.0,2.0,1700.0,1962.0,879000.0,517.0
886,3.0,2.0,1350.0,1962.0,530000.0,393.0
887,3.0,2.0,1350.0,1963.0,530000.0,393.0
888,3.0,2.0,1615.0,1930.0,719000.0,445.0
890,3.0,2.0,1700.0,1982.0,879000.0,517.0
891,3.0,1.0,1818.0,1955.0,799000.0,439.0
894,1.0,1.0,750.0,1958.0,308000.0,411.0
896,6.0,4.0,3467.0,1952.0,1975000.0,570.0
897,0.0,1.0,507.0,1968.0,140000.0,276.0
898,2.0,1.0,890.0,1952.0,498000.0,560.0
899,4.0,2.0,2305.0,1955.0,895000.0,388.0
900,5.0,2.0,4100.0,1950.0,2499000.0,610.0
901,7.0,3.0,1898.0,1925.0,2005000.0,1056.0
905,0.0,2.0,1840.0,1960.0,210000.0,114.0
906,2.0,1.0,896.0,1950.0,650000.0,725.0
907,8.0,3.0,2580.0,1901.0,1195000.0,463.0
908,4.0,2.0,1280.0,1935.0,400000.0,313.0
911,4.0,1.0,2450.0,1940.0,1248000.0,509.0
913,3.0,2.0,1910.0,2023.0,3450000.0,1806.0
914,3.0,2.0,1910.0,2023.0,3250000.0,1702.0
916,2.0,1.0,1104.0,1925.0,275000.0,249.0
917,1.0,1.0,708.0,1943.0,995000.0,1405.0
918,2.0,2.0,1151.0,1989.0,325000.0,282.0
919,4.0,2.0,2015.0,1970.0,260000.0,129.0
920,5.0,5.0,6000.0,1910.0,30000000.0,5000.0
921,8.0,8.0,7600.0,1952.0,37500000.0,4934.0
922,3.0,1.0,2450.0,1940.0,1248000.0,509.0
923,5.0,3.0,2036.0,1905.0,905300.0,445.0
924,2.0,1.0,600.0,1925.0,185000.0,308.0
926,2.0,2.0,1015.0,1952.0,1785000.0,1759.0
927,2.0,2.0,710.0,2023.0,771770.0,1087.0
929,2.0,3.0,3000.0,1924.0,8250000.0,2750.0
930,2.0,1.0,741.0,1952.0,520000.0,702.0
931,1.0,1.0,540.0,1952.0,699000.0,1294.0
932,2.0,2.0,681.0,2023.0,710000.0,1043.0
933,1.0,1.0,730.0,1952.0,625000.0,856.0
934,2.0,2.0,681.0,2023.0,725000.0,1065.0
935,1.0,1.0,523.0,2023.0,545800.0,1044.0
936,2.0,2.0,710.0,2023.0,762509.0,1074.0
937,2.0,1.0,960.0,1961.0,307000.0,320.0
939,5.0,3.0,3327.0,1935.0,750000.0,225.0
941,4.0,1.0,2200.0,1901.0,950000.0,432.0
946,3.0,1.0,2832.0,1925.0,1258000.0,444.0
947,6.0,2.0,3733.0,2024.0,1299000.0,348.0
948,2.0,3.0,1538.0,1928.0,2395000.0,1557.0
949,1.0,1.0,750.0,1928.0,129900.0,173.0
950,0.0,2.0,4500.0,2007.0,999000.0,222.0
951,4.0,1.0,1224.0,1955.0,899000.0,734.0
952,2.0,1.0,960.0,1961.0,307000.0,320.0
953,2.0,2.0,681.0,2023.0,710000.0,1043.0
954,2.0,2.0,710.0,2023.0,762509.0,1074.0
956,2.0,2.0,710.0,2023.0,771770.0,1087.0
957,2.0,2.0,691.0,2023.0,725000.0,1049.0
958,1.0,1.0,523.0,2023.0,545800.0,1044.0
959,3.0,2.0,2640.0,1901.0,579900.0,220.0
961,1.0,1.0,700.0,1952.0,219000.0,313.0
963,2.0,2.0,1143.0,2009.0,479000.0,419.0
964,3.0,3.0,1122.0,1925.0,699000.0,623.0
965,1.0,1.0,722.0,2009.0,399000.0,553.0
969,2.0,1.0,850.0,1960.0,259900.0,306.0
971,2.0,3.0,1260.0,1903.0,200000.0,159.0
972,4.0,3.0,1452.0,1984.0,1649000.0,1136.0
973,7.0,3.0,2945.0,1965.0,1375000.0,467.0
974,8.0,6.0,5313.0,1899.0,2350000.0,442.0
975,2.0,1.0,1000.0,1969.0,399000.0,399.0
976,3.0,2.0,1572.0,1993.0,538000.0,342.0
980,3.0,2.0,1763.0,1910.0,499999.0,284.0
982,3.0,3.0,3580.0,2004.0,19500000.0,5447.0
984,5.0,3.0,2424.0,1970.0,1599000.0,660.0
986,4.0,3.0,2970.0,1970.0,1950000.0,657.0
987,0.0,1.0,545.0,1952.0,621000.0,1139.0
988,0.0,1.0,492.0,1988.0,1295000.0,2632.0
989,7.0,4.0,5340.0,1899.0,7950000.0,1489.0
990,2.0,1.0,1050.0,2005.0,369000.0,351.0
992,1.0,1.0,1200.0,1963.0,530000.0,442.0
993,1.0,1.0,1187.0,1982.0,2150000.0,1811.0
995,4.0,3.0,2330.0,1920.0,1449000.0,622.0
996,2.0,1.0,1050.0,2006.0,1095000.0,1043.0
998,3.0,2.0,1180.0,2004.0,639999.0,542.0
999,5.0,5.0,4480.0,1885.0,22500000.0,5022.0
1000,3.0,2.0,1310.0,1950.0,929000.0,709.0
1001,4.0,2.0,2028.0,1930.0,2150000.0,1060.0
1002,4.0,3.0,2500.0,1926.0,2150000.0,860.0
1003,2.0,1.0,925.0,1955.0,319000.0,345.0
1004,2.0,2.0,1183.0,1902.0,1450000.0,1226.0
1006,3.0,1.0,2200.0,1984.0,634900.0,289.0
1008,3.0,1.0,1100.0,1945.0,250000.0,227.0
1009,5.0,2.0,2108.0,1965.0,1250000.0,593.0
1010,3.0,1.0,1000.0,1932.0,600000.0,600.0
1013,2.0,2.0,991.0,2016.0,849900.0,858.0
1016,1.0,1.0,596.0,1931.0,249999.0,419.0
1017,2.0,2.0,1211.0,2009.0,539000.0,445.0
1018,2.0,1.0,900.0,1963.0,429000.0,477.0
1019,4.0,2.0,2200.0,1998.0,1325000.0,602.0
1020,3.0,2.0,1690.0,1950.0,599000.0,354.0
1021,2.0,2.0,1117.0,2019.0,1695000.0,1517.0
1023,2.0,2.0,1185.0,2009.0,479000.0,404.0
1024,2.0,1.0,980.0,1963.0,599000.0,611.0
1025,2.0,2.0,922.0,1987.0,639000.0,693.0
1026,0.0,1.0,470.0,1939.0,198000.0,421.0
1028,2.0,2.0,1160.0,1952.0,2155000.0,1858.0
1029,5.0,3.0,3000.0,1952.0,1448000.0,483.0
1030,2.0,2.0,1800.0,1931.0,7495000.0,4164.0
1031,1.0,1.0,650.0,1932.0,255000.0,392.0
1033,2.0,1.0,825.0,1903.0,538000.0,652.0
1034,2.0,1.0,1260.0,1950.0,748888.0,594.0
1035,7.0,8.0,10290.0,1905.0,70000000.0,6803.0
1037,5.0,3.0,2040.0,1910.0,1195000.0,586.0
1038,2.0,1.0,803.0,2007.0,600000.0,747.0
1044,2.0,1.0,888.0,1933.0,260000.0,293.0
1046,1.0,1.0,660.0,1957.0,268000.0,406.0
1047,2.0,1.0,1000.0,1950.0,439900.0,440.0
1048,12.0,6.0,4875.0,1930.0,1090000.0,224.0
1050,1.0,2.0,637.0,1942.0,200000.0,314.0
1051,5.0,3.0,1592.0,1952.0,1499999.0,942.0
1053,1.0,1.0,1100.0,1947.0,1290000.0,1173.0
1055,2.0,2.0,741.0,2023.0,848000.0,1144.0
1056,1.0,1.0,460.0,2023.0,539580.0,1173.0
1057,1.0,1.0,435.0,2023.0,511530.0,1176.0
1058,1.0,1.0,490.0,2023.0,573240.0,1170.0
1059,1.0,1.0,435.0,2023.0,511530.0,1176.0
1061,4.0,2.0,1566.0,1930.0,788000.0,503.0
1062,2.0,2.0,741.0,2023.0,849762.0,1147.0
1063,2.0,1.0,829.0,1940.0,300000.0,362.0
1065,2.0,2.0,1463.0,1950.0,2795000.0,1910.0
1066,1.0,1.0,435.0,2023.0,506430.0,1164.0
1069,7.0,4.0,6300.0,1889.0,17500000.0,2778.0
1070,6.0,4.0,2200.0,1935.0,688000.0,313.0
1072,2.0,2.0,741.0,2023.0,838000.0,1131.0
1073,1.0,1.0,460.0,2023.0,529380.0,1151.0
1074,7.0,9.0,10290.0,1905.0,70000000.0,6803.0
1076,1.0,1.0,435.0,2023.0,501330.0,1152.0
1080,2.0,2.0,1070.0,2023.0,1123500.0,1050.0
1081,1.0,1.0,850.0,1927.0,659000.0,775.0
1082,1.0,1.0,641.0,1928.0,399000.0,622.0
1083,2.0,2.0,718.0,2023.0,798000.0,1111.0
1086,1.0,1.0,490.0,2023.0,549780.0,1122.0
1087,6.0,5.0,2500.0,1955.0,1399000.0,560.0
1088,1.0,1.0,435.0,2023.0,488070.0,1122.0
1089,1.0,1.0,460.0,2023.0,516120.0,1122.0
1091,6.0,4.0,3198.0,1931.0,2175000.0,680.0
1092,2.0,2.0,1517.0,2007.0,849800.0,560.0
1093,6.0,4.0,3198.0,1931.0,2175000.0,680.0
1094,3.0,2.0,2266.0,1891.0,7100000.0,3133.0
1095,1.0,1.0,732.0,2023.0,650000.0,888.0
1097,1.0,1.0,525.0,1941.0,299900.0,571.0
1098,5.0,2.0,1951.0,1910.0,650000.0,333.0
1099,3.0,3.0,1601.0,2020.0,3095000.0,1933.0
1100,3.0,2.0,1629.0,2020.0,2995000.0,1839.0
1101,5.0,3.0,2250.0,2004.0,1400000.0,622.0
1103,2.0,2.0,24820.0,1920.0,3050000.0,123.0
1104,1.0,1.0,696.0,2023.0,600000.0,862.0
1106,0.0,1.0,497.0,2023.0,450000.0,905.0
1107,1.0,1.0,750.0,1956.0,289000.0,385.0
1108,3.0,1.0,960.0,1953.0,319000.0,332.0
1109,3.0,1.0,1499.0,1945.0,999000.0,666.0
1112,2.0,2.0,1400.0,1959.0,995000.0,711.0
1113,2.0,2.0,1305.0,2008.0,900000.0,690.0
1115,1.0,1.0,500.0,1959.0,375000.0,750.0
1116,2.0,2.0,991.0,1985.0,1450000.0,1463.0
1118,2.0,2.0,1151.0,1989.0,325000.0,282.0
1119,2.0,1.0,862.0,1941.0,309000.0,358.0
1120,4.0,1.0,1584.0,1930.0,1188000.0,750.0
1121,6.0,5.0,2342.0,1910.0,1200000.0,512.0
1122,1.0,1.0,645.0,1987.0,799000.0,1239.0
1123,3.0,2.0,1692.0,1952.0,3000000.0,1773.0
1125,4.0,3.0,1854.0,1920.0,879900.0,475.0
1126,3.0,1.0,1404.0,1925.0,624999.0,445.0
1129,5.0,2.0,2412.0,1955.0,1389000.0,576.0
1130,10.0,6.0,3025.0,1920.0,1698888.0,562.0
1133,5.0,2.0,1600.0,1925.0,775000.0,484.0
1134,2.0,2.0,1099.0,1998.0,1675000.0,1524.0
1135,1.0,1.0,790.0,1899.0,769000.0,973.0
1136,2.0,2.0,1065.0,2007.0,1395000.0,1310.0
1137,5.0,3.0,1700.0,1925.0,1200000.0,706.0
1138,1.0,1.0,1119.0,2014.0,3350000.0,2994.0
1139,4.0,2.0,1827.0,1940.0,989000.0,541.0
1140,6.0,2.0,3232.0,1965.0,1359000.0,420.0
1141,8.0,5.0,1000.0,1891.0,3700000.0,3700.0
1143,2.0,1.0,732.0,1950.0,369900.0,505.0
1145,0.0,1.0,600.0,1961.0,300000.0,500.0
1146,5.0,3.0,1838.0,1920.0,699000.0,380.0
1147,2.0,1.0,988.0,1920.0,465000.0,471.0
1148,4.0,3.0,2716.0,2008.0,1788000.0,658.0
1150,1.0,1.0,585.0,1950.0,239900.0,410.0
1151,1.0,1.0,750.0,1952.0,250000.0,333.0
1152,3.0,2.0,1818.0,1955.0,799000.0,439.0
1154,0.0,1.0,450.0,1963.0,189000.0,420.0
1155,5.0,2.0,3252.0,1985.0,1450000.0,446.0
1158,3.0,2.0,1211.0,1925.0,599000.0,495.0
1159,2.0,2.0,1400.0,2006.0,1599000.0,1142.0
1161,1.0,1.0,850.0,1963.0,575000.0,676.0
1162,1.0,1.0,683.0,1988.0,1385000.0,2028.0
1163,8.0,8.0,7600.0,1845.0,37500000.0,4934.0
1164,2.0,2.0,1208.0,1929.0,2995000.0,2479.0
1166,3.0,3.0,2843.0,2023.0,10975000.0,3860.0
1169,8.0,5.0,1628.0,1915.0,1199999.0,737.0
1170,3.0,1.0,2205.0,1987.0,765000.0,347.0
1171,1.0,1.0,750.0,1957.0,129000.0,172.0
1172,3.0,1.0,1000.0,1954.0,399000.0,399.0
1173,1.0,2.0,1560.0,2013.0,3995000.0,2561.0
1177,1.0,1.0,650.0,1963.0,279000.0,429.0
1184,6.0,3.0,2371.0,1925.0,1388000.0,585.0
1185,2.0,1.0,1100.0,1964.0,407000.0,370.0
1186,3.0,1.0,940.0,1930.0,675000.0,718.0
1187,3.0,2.0,1024.0,1950.0,569007.0,556.0
1188,4.0,1.0,1630.0,1940.0,879000.0,539.0
1190,3.0,3.0,1930.0,1989.0,2995000.0,1552.0
1191,4.0,2.0,1905.0,1950.0,838000.0,440.0
1192,0.0,1.0,500.0,1962.0,108000.0,216.0
1193,1.0,1.0,720.0,1958.0,335000.0,465.0
1194,3.0,1.0,1668.0,1900.0,1725000.0,1034.0
1195,1.0,1.0,850.0,1972.0,799000.0,940.0
1198,2.0,3.0,2511.0,1899.0,3199999.0,1274.0
1199,3.0,1.0,2155.0,1955.0,958000.0,445.0
1201,3.0,2.0,1309.0,1985.0,2199000.0,1680.0
1203,7.0,4.0,3275.0,1975.0,1675000.0,511.0
1204,0.0,2.0,1088.0,1930.0,779000.0,716.0
1208,1.0,1.0,845.0,2017.0,499000.0,591.0
1209,2.0,2.0,1200.0,1960.0,529000.0,441.0
1211,7.0,2.0,4140.0,1901.0,1799000.0,435.0
1212,7.0,4.0,3275.0,1975.0,1675000.0,511.0
1213,4.0,2.0,1890.0,1925.0,1200000.0,635.0
1214,2.0,1.0,800.0,1959.0,300000.0,375.0
1215,5.0,1.0,1600.0,1915.0,1150000.0,719.0
1216,3.0,1.0,1360.0,1940.0,590000.0,434.0
1217,4.0,2.0,1864.0,1920.0,1700000.0,912.0
1218,2.0,1.0,736.0,2023.0,860000.0,1168.0
1219,2.0,2.0,820.0,2023.0,957000.0,1167.0
1220,1.0,1.0,548.0,2023.0,637000.0,1162.0
1221,1.0,1.0,600.0,2023.0,697000.0,1162.0
1222,1.0,1.0,800.0,1966.0,194900.0,244.0
1224,0.0,1.0,500.0,1982.0,385000.0,770.0
1225,1.0,1.0,522.0,2023.0,577000.0,1105.0
1226,1.0,1.0,492.0,2023.0,571000.0,1161.0
1227,1.0,1.0,672.0,2023.0,672000.0,1000.0
1228,1.0,1.0,585.0,2023.0,614000.0,1050.0
1229,1.0,1.0,603.0,2023.0,643000.0,1066.0
1231,1.0,1.0,700.0,1952.0,269000.0,384.0
1234,2.0,2.0,942.0,2005.0,690000.0,732.0
1235,1.0,1.0,750.0,1953.0,225000.0,300.0
1237,2.0,2.0,1436.0,1949.0,2500000.0,1741.0
1238,5.0,3.0,3540.0,1930.0,1299000.0,367.0
1239,1.0,1.0,750.0,1953.0,225000.0,300.0
1240,1.0,1.0,984.0,1900.0,1150000.0,1169.0
1241,3.0,3.0,2565.0,2022.0,6650000.0,2593.0
1242,1.0,1.0,750.0,1952.0,190000.0,253.0
1243,5.0,2.0,1760.0,1925.0,799000.0,454.0
1245,3.0,3.0,2638.0,2023.0,10560000.0,4003.0
1247,3.0,2.0,1700.0,1950.0,699000.0,411.0
1248,2.0,1.0,1070.0,1918.0,650000.0,607.0
1249,1.0,1.0,800.0,1954.0,235000.0,294.0
1250,1.0,1.0,748.0,1929.0,898000.0,1201.0
1251,3.0,1.0,1460.0,1910.0,659000.0,451.0
1254,1.0,1.0,700.0,1920.0,298888.0,427.0
1255,2.0,1.0,800.0,1950.0,368000.0,460.0
1256,3.0,4.0,2071.0,1952.0,1988800.0,960.0
1257,1.0,1.0,750.0,1952.0,349000.0,465.0
1258,2.0,2.0,1070.0,1952.0,1175000.0,1098.0
1259,1.0,1.0,738.0,1941.0,485000.0,657.0
1261,1.0,1.0,600.0,1928.0,245000.0,408.0
1263,0.0,2.0,20704.0,1913.0,7500000.0,362.0
1264,3.0,3.0,1462.0,1899.0,549000.0,376.0
1265,6.0,2.0,3600.0,1899.0,1500000.0,417.0
1268,7.0,2.0,2360.0,1930.0,1540000.0,653.0
1269,6.0,3.0,5040.0,1991.0,1488000.0,295.0
1270,5.0,2.0,5040.0,1991.0,1488000.0,295.0
1271,2.0,2.0,900.0,2003.0,513950.0,571.0
1273,0.0,10.0,5535.0,1931.0,2100000.0,379.0
1275,3.0,2.0,1200.0,1960.0,559000.0,466.0
1276,2.0,2.0,1989.0,1952.0,1179000.0,593.0
1278,0.0,1.0,494.0,2020.0,450000.0,911.0
1281,5.0,2.0,2160.0,1965.0,740000.0,343.0
1282,0.0,1.0,488.0,2021.0,827000.0,1695.0
1283,0.0,1.0,420.0,2021.0,938000.0,2233.0
1284,0.0,1.0,604.0,2021.0,985000.0,1631.0
1285,1.0,1.0,606.0,2021.0,1256000.0,2073.0
1286,1.0,1.0,831.0,2021.0,1508000.0,1815.0
1288,1.0,1.0,720.0,2021.0,1598000.0,2219.0
1289,2.0,1.0,1105.0,2005.0,536000.0,485.0
1290,2.0,2.0,1080.0,2021.0,2338000.0,2165.0
1291,0.0,1.0,666.0,2021.0,1109000.0,1665.0
1292,1.0,1.0,805.0,2021.0,1713000.0,2128.0
1293,2.0,2.0,1233.0,2021.0,2683000.0,2176.0
1294,2.0,2.0,1118.0,2021.0,3018000.0,2699.0
1295,2.0,1.0,1105.0,2005.0,538000.0,487.0
1296,5.0,3.0,2982.0,1899.0,2450000.0,822.0
1297,2.0,2.0,1800.0,1968.0,695000.0,386.0
1298,2.0,1.0,1000.0,1953.0,675000.0,675.0
1299,2.0,1.0,1000.0,1952.0,675000.0,675.0
1303,3.0,3.0,1667.0,2019.0,3740000.0,2244.0
1304,5.0,3.0,2160.0,1901.0,919000.0,425.0
1305,2.0,2.0,1050.0,2002.0,499000.0,475.0
1306,3.0,3.0,1487.0,2019.0,3470000.0,2334.0
1307,2.0,2.0,1156.0,2019.0,2370000.0,2050.0
1308,1.0,1.0,712.0,1929.0,580000.0,815.0
1309,4.0,2.0,1440.0,1955.0,988000.0,686.0
1311,3.0,3.0,1560.0,2003.0,668000.0,428.0
1312,0.0,1.0,545.0,1952.0,585000.0,1073.0
1313,0.0,1.0,454.0,1952.0,535500.0,1180.0
1314,1.0,1.0,631.0,1952.0,705000.0,1117.0
1315,1.0,1.0,661.0,1952.0,700000.0,1059.0
1316,10.0,4.0,3840.0,1932.0,1399000.0,364.0
1318,2.0,1.0,750.0,1910.0,285000.0,380.0
1319,1.0,1.0,735.0,1905.0,1045000.0,1422.0
1325,3.0,3.0,1560.0,2003.0,668000.0,428.0
1331,3.0,1.0,1430.0,1977.0,849999.0,594.0
1332,3.0,2.0,1696.0,1930.0,850000.0,501.0
1337,3.0,1.0,1476.0,1910.0,725000.0,491.0
1338,2.0,1.0,900.0,1952.0,250000.0,278.0
1339,0.0,1.0,528.0,1975.0,545000.0,1032.0
1340,1.0,1.0,630.0,1909.0,750000.0,1190.0
1341,11.0,6.0,4800.0,1925.0,1599000.0,333.0
1342,1.0,1.0,750.0,1952.0,309000.0,412.0
1343,4.0,2.0,2340.0,1910.0,750000.0,321.0
1344,4.0,1.0,2945.0,2023.0,815156.0,277.0
1345,3.0,1.0,1404.0,1920.0,999000.0,712.0
1346,3.0,2.0,1848.0,1935.0,1125000.0,609.0
1347,4.0,1.0,2945.0,2023.0,815152.0,277.0
1348,5.0,3.0,1800.0,1952.0,1795000.0,997.0
1349,1.0,1.0,550.0,1963.0,729000.0,1325.0
1350,3.0,3.0,2241.0,2007.0,9975000.0,4451.0
1351,2.0,1.0,900.0,1982.0,199000.0,221.0
1352,2.0,2.0,760.0,2023.0,825000.0,1086.0
1354,2.0,1.0,750.0,1955.0,249999.0,333.0
1355,3.0,1.0,1165.0,1964.0,615000.0,528.0
1356,3.0,1.0,1280.0,1965.0,685000.0,535.0
1360,1.0,1.0,790.0,1952.0,298000.0,377.0
1361,6.0,3.0,2146.0,1920.0,1750000.0,815.0
1362,1.0,1.0,618.0,2023.0,628000.0,1016.0
1364,5.0,2.0,3210.0,1915.0,1800000.0,561.0
1365,4.0,2.0,2846.0,1940.0,688888.0,242.0
1366,1.0,1.0,676.0,1988.0,610000.0,902.0
1367,1.0,1.0,609.0,2023.0,618000.0,1015.0
1368,1.0,1.0,609.0,2023.0,618000.0,1015.0
1369,3.0,2.0,1600.0,1950.0,888000.0,555.0
1371,2.0,2.0,1153.0,2014.0,1850000.0,1605.0
1374,1.0,1.0,850.0,1955.0,185000.0,218.0
1382,4.0,1.0,1580.0,1920.0,1188000.0,752.0
1383,3.0,1.0,1416.0,1920.0,699999.0,494.0
1384,3.0,2.0,2189.0,1955.0,980000.0,448.0
1386,6.0,3.0,1526.0,1920.0,869000.0,569.0
1387,2.0,1.0,1019.0,2023.0,895000.0,878.0
1390,2.0,1.0,708.0,1909.0,899000.0,1270.0
1391,3.0,3.0,2539.0,2021.0,5925000.0,2334.0
1392,1.0,1.0,863.0,2021.0,1925000.0,2231.0
1394,2.0,2.0,1644.0,1927.0,2825000.0,1718.0
1396,2.0,2.0,996.0,2017.0,1595000.0,1601.0
1398,1.0,1.0,500.0,1908.0,525000.0,1050.0
1400,2.0,2.0,1300.0,1964.0,427000.0,328.0
1404,3.0,2.0,1200.0,1928.0,499000.0,416.0
1407,1.0,1.0,975.0,1952.0,325000.0,333.0
1409,1.0,1.0,650.0,1962.0,325000.0,500.0
1411,2.0,2.0,2000.0,1899.0,4995000.0,2498.0
1414,5.0,3.0,1920.0,2000.0,1488000.0,775.0
1416,5.0,2.0,3200.0,2023.0,2999000.0,937.0
1417,0.0,2.0,28704.0,1930.0,3200000.0,111.0
1418,2.0,1.0,892.0,1940.0,275000.0,308.0
1419,3.0,2.0,1320.0,1994.0,718888.0,545.0
1421,1.0,1.0,850.0,1964.0,899000.0,1058.0
