,style,street,city,zip_code,beds,full_baths,sqft,year_built,days_on_mls,list_price,price_per_sqft,year,month,day
64,CONDOS,20  Cliff St,Staten Island,10305,2.0,2.0,966.0,1965.0,8,189000.0,196.0,2023,12,29
65,COOP,61-15  97th St,Rego Park,11374,2.0,2.0,,1960.0,8,569000.0,,2023,12,29
66,SINGLE_FAMILY,310  Beach 146th St,Neponsit,11694,3.0,3.0,1096.0,1920.0,8,1030000.0,940.0,2023,12,29
67,CONDOS,491  Midland Ave,Staten Island,10306,2.0,2.0,960.0,1907.0,8,499900.0,521.0,2023,12,29
68,SINGLE_FAMILY,310  Beach 146th St,Neponsit,11694,3.0,3.0,1096.0,1920.0,8,1030000.0,940.0,2023,12,29
69,SINGLE_FAMILY,873  Fox St,Bronx,10459,6.0,3.0,2223.0,1987.0,8,699000.0,314.0,2023,12,29
70,CONDOS,618  Avenue H,Brooklyn,11230,2.0,2.0,825.0,2023.0,8,780000.0,945.0,2023,12,29
71,CONDOS,733  Ocean Pkwy,Brooklyn,11230,2.0,2.0,937.0,2023.0,8,849000.0,906.0,2023,12,29
72,SINGLE_FAMILY,28-39  213th St,Bayside,11360,3.0,2.0,1560.0,1940.0,8,1250000.0,801.0,2023,12,29
73,COOP,1  Fordham Hill Oval,Bronx,10468,2.0,1.0,,1950.0,8,260000.0,,2023,12,29
74,MULTI_FAMILY,487 E 93rd St,Brooklyn,11212,13.0,5.0,,1952.0,8,1399000.0,,2023,12,29
75,CONDOS,98  Bay 20th St,Brooklyn,11214,3.0,1.0,1494.0,1952.0,8,795000.0,532.0,2023,12,29
76,COOP,1  Fordham Hill Oval,Bronx,10468,2.0,1.0,,1950.0,8,260000.0,,2023,12,29
77,CONDOS,1501  Voorhies Ave,Brooklyn,11235,2.0,2.0,1369.0,2016.0,8,1350000.0,986.0,2023,12,29
78,COOP,2942 W 5th St,Brooklyn,11224,1.0,1.0,800.0,1963.0,8,300000.0,375.0,2023,12,29
79,SINGLE_FAMILY,30-42  84th St,East Elmhurst,11370,3.0,1.0,,1930.0,8,888000.0,,2023,12,29
80,SINGLE_FAMILY,49-04  168 St,Flushing,11365,4.0,4.0,,1949.0,8,880000.0,,2023,12,29
81,MULTI_FAMILY,376  Kosciuszko St,Brooklyn,11221,6.0,3.0,2700.0,1899.0,8,1800000.0,667.0,2023,12,29
82,COOP,2630  Kinsgbridge Ter,Bronx,10463,1.0,1.0,700.0,1955.0,8,189000.0,270.0,2023,12,29
83,COOP,6  Fordham Hill Oval,Bronx,10468,2.0,1.0,975.0,1950.0,8,280000.0,287.0,2023,12,29
84,CONDOS,61 N Henry St,Brooklyn,11222,3.0,2.0,1865.0,1920.0,9,1999999.0,1072.0,2023,12,28
85,CONDOS,61 N Henry St,Brooklyn,11222,2.0,1.0,1107.0,1920.0,9,1465000.0,1323.0,2023,12,28
86,MULTI_FAMILY,51  Sharrotts Ln,Staten Island,10309,3.0,1.0,2040.0,1997.0,9,899900.0,441.0,2023,12,28
87,MULTI_FAMILY,65  Rensselaer Ave,Staten Island,10312,5.0,2.0,2288.0,1967.0,9,995000.0,435.0,2023,12,28
88,CONDOS,159 E 118th St,New York,10035,1.0,1.0,630.0,1954.0,9,699000.0,1110.0,2023,12,28
89,CONDOS,159 E 118th St,New York,10035,1.0,1.0,630.0,1954.0,9,550000.0,873.0,2023,12,28
90,CONDOS,159 E 118th St,New York,10035,1.0,1.0,646.0,1954.0,9,599000.0,927.0,2023,12,28
91,CONDOS,133-38  Sanford Ave,Flushing,11355,2.0,2.0,,2004.0,9,1258888.0,,2023,12,28
92,SINGLE_FAMILY,138-34  230 St,Laurelton,11413,3.0,1.0,1700.0,1935.0,9,515000.0,303.0,2023,12,28
93,COOP,3363  Sedgwick Ave,Bronx,10463,1.0,1.0,750.0,1963.0,9,185000.0,247.0,2023,12,28
94,LAND,214-43  39th Ave,Bayside,11361,2.0,2.0,,1952.0,9,8700000.0,,2023,12,28
95,CONDOS,41-62  Bowne St,Flushing,11355,1.0,1.0,490.0,2021.0,9,569000.0,1161.0,2023,12,28
96,COOP,94-30  59th Ave,Elmhurst,11373,2.0,1.0,,1960.0,9,410000.0,,2023,12,28
97,CONDOS,60-70  Woodhaven Blvd,Elmhurst,11373,3.0,2.0,1155.0,2007.0,9,780000.0,675.0,2023,12,28
98,MULTI_FAMILY,1159  52nd St,Brooklyn,11219,7.0,3.0,,1952.0,9,2499000.0,,2023,12,28
99,COOP,110  Cambridge Pl,Brooklyn,11238,3.0,1.0,940.0,1952.0,9,675000.0,718.0,2023,12,28
100,COOP,3015  Riverdale Ave,Bronx,10463,1.0,1.0,654.0,1941.0,9,210000.0,321.0,2023,12,28
101,SINGLE_FAMILY,119-50  229th St,Cambria Heights,11411,5.0,5.0,3825.0,1945.0,9,850000.0,222.0,2023,12,28
102,COOP,94-11  60th Ave,Elmhurst,11373,2.0,1.0,,1960.0,9,390000.0,,2023,12,28
103,COOP,94-11  60th Ave,Elmhurst,11373,2.0,1.0,,1960.0,9,400000.0,,2023,12,28
104,SINGLE_FAMILY,119-50  229th St,Jamaica,11411,5.0,5.0,,1945.0,9,850000.0,,2023,12,28
105,COOP,385  Argyle Rd,Brooklyn,11218,1.0,1.0,,1941.0,9,550000.0,,2023,12,28
106,COOP,385 E 18th St,Brooklyn,11226,2.0,2.0,,1940.0,9,775000.0,,2023,12,28
107,CONDOS,490  Lorimer St,Brooklyn,11211,1.0,1.0,1218.0,2023.0,9,1500000.0,1232.0,2023,12,28
108,CONDOS,490  Lorimer St,Brooklyn,11211,0.0,1.0,718.0,2023.0,9,995000.0,1386.0,2023,12,28
109,CONDOS,200 E 59th St,New York,10022,1.0,1.0,977.0,2019.0,9,2195000.0,2247.0,2023,12,28
110,SINGLE_FAMILY,425  Snediker Ave,Brooklyn,11207,3.0,1.0,,1997.0,9,599000.0,,2023,12,28
111,CONDOS,12-08  30th Dr,Long Island City,11102,3.0,2.0,,2017.0,9,899000.0,,2023,12,28
112,MULTI_FAMILY,1957  Ryder St,Brooklyn,11234,4.0,2.0,1408.0,1925.0,9,980000.0,696.0,2023,12,28
113,CONDOS,200 E 66th St,New York,10065,1.0,1.0,919.0,1951.0,9,1550000.0,1687.0,2023,12,28
114,COOP,1119  Ocean Pkwy,Brooklyn,11230,1.0,1.0,700.0,1952.0,9,315000.0,450.0,2023,12,28
115,COOP,3850  Hudson Manor Ter,Bronx,10463,2.0,2.0,,1954.0,9,385000.0,,2023,12,28
116,SINGLE_FAMILY,52A  Francine Ct,Staten Island,10306,2.0,1.0,1152.0,1988.0,9,459999.0,399.0,2023,12,28
117,MULTI_FAMILY,2728  Hone Ave,Bronx,10469,0.0,2.0,2034.0,1960.0,9,699000.0,344.0,2023,12,28
118,MULTI_FAMILY,219-22  132nd Rd,Jamaica,11413,6.0,3.0,,1920.0,9,975000.0,,2023,12,28
119,COOP,814  Tilden St,Bronx,10467,2.0,1.0,1000.0,1960.0,9,165000.0,165.0,2023,12,28
120,COOP,21-06  35th St,Astoria,11105,4.0,2.0,,1923.0,9,419000.0,,2023,12,28
121,SINGLE_FAMILY,416  Vanderbilt Ave,Staten Island,10304,3.0,2.0,,1930.0,9,649000.0,,2023,12,28
122,TOWNHOMES,407  3rd St,Brooklyn,11215,10.0,4.0,5353.0,1921.0,9,4800000.0,897.0,2023,12,28
123,CONDOS,135 W 52nd St,Manhattan,10019,2.0,2.0,1124.0,2016.0,9,2195000.0,1953.0,2023,12,28
124,CONDOS,55  Austin Pl,Staten Island,10304,2.0,1.0,850.0,1962.0,9,329000.0,387.0,2023,12,28
125,MULTI_FAMILY,30-42  69th St,Woodside,11377,4.0,2.0,2062.0,1950.0,9,1199000.0,581.0,2023,12,28
126,SINGLE_FAMILY,Withheld Dr,Brooklyn,11234,3.0,1.0,1624.0,1965.0,9,749000.0,461.0,2023,12,28
127,MULTI_FAMILY,1429 E 89th St,New York,11236,5.0,2.0,1984.0,1960.0,9,949999.0,479.0,2023,12,28
128,SINGLE_FAMILY,135-05  116th St,South Ozone Park,11420,2.0,2.0,1400.0,1946.0,9,598000.0,427.0,2023,12,28
129,MULTI_FAMILY,558  Seneca Ave,Ridgewood,11385,11.0,6.0,,1930.0,9,2198888.0,,2023,12,28
130,MULTI_FAMILY,1126  Ward Ave,Bronx,10472,7.0,5.0,2680.0,1930.0,9,875000.0,326.0,2023,12,28
131,MULTI_FAMILY,172-25  Baisley Blvd,Jamaica,11434,6.0,2.0,,1910.0,9,949000.0,,2023,12,28
132,COOP,7901  4th Ave,Brooklyn,11209,1.0,1.0,756.0,1952.0,9,335000.0,443.0,2023,12,28
133,COOP,6011  Broadway,Woodside,11377,0.0,1.0,,1962.0,9,188000.0,,2023,12,28
134,COOP,170-40  Highland Ave,Jamaica,11432,1.0,1.0,900.0,1952.0,9,269000.0,299.0,2023,12,28
135,MULTI_FAMILY,2042  Ralph Ave,Brooklyn,11234,7.0,5.0,3000.0,1974.0,9,1299999.0,433.0,2023,12,28
136,MULTI_FAMILY,2042  Ralph Ave,Brooklyn,11234,7.0,5.0,,1974.0,9,1299999.0,,2023,12,28
137,MULTI_FAMILY,445  Milford St,Brooklyn,11208,4.0,2.0,1700.0,1952.0,9,725000.0,426.0,2023,12,28
138,CONDOS,166  Rolling Hill Grn,Staten Island,10312,3.0,1.0,1890.0,1979.0,9,728000.0,385.0,2023,12,28
139,COOP,41 W 96th St,New York,10025,1.0,1.0,,1926.0,9,899000.0,,2023,12,28
140,SINGLE_FAMILY,14-24  115th St,College Point,11356,6.0,5.0,2239.0,1915.0,9,1288000.0,575.0,2023,12,28
141,SINGLE_FAMILY,114-16  149th St,Jamaica,11436,2.0,2.0,914.0,1915.0,9,599888.0,656.0,2023,12,28
142,MULTI_FAMILY,278  Decatur St,Stuyvesant Heights,11233,9.0,5.0,,1910.0,9,3165000.0,,2023,12,28
143,COOP,104  Division Ave,Brooklyn,11211,3.0,1.0,,1915.0,9,475000.0,,2023,12,28
144,COOP,1  Fordham Hill Oval,Bronx,10468,2.0,1.0,900.0,1950.0,9,260000.0,289.0,2023,12,28
145,MULTI_FAMILY,36  Mersereau Ave,Staten Island,10303,6.0,2.0,2400.0,2005.0,9,939000.0,391.0,2023,12,28
146,MULTI_FAMILY,768  Lincoln Ave,City Line,11207,5.0,3.0,3018.0,2005.0,9,1100000.0,364.0,2023,12,28
147,COOP,960  Park Ave,New York,10028,4.0,5.0,4531.0,1912.0,10,9999000.0,2207.0,2023,12,27
148,COOP,960  Park Ave,New York,10028,4.0,5.0,4531.0,1915.0,10,9999000.0,2207.0,2023,12,27
149,MULTI_FAMILY,36  Mersereau Ave,Staten Island,10303,6.0,2.0,2400.0,2005.0,10,939000.0,391.0,2023,12,27
150,MULTI_FAMILY,61-29  75th St,Middle Village,11379,6.0,2.0,,1960.0,10,1399000.0,,2023,12,27
151,SINGLE_FAMILY,5  Avenue B,Staten Island,10302,3.0,1.0,1280.0,1930.0,10,509990.0,398.0,2023,12,27
152,MULTI_FAMILY,1389 E 233rd St,Bronx,10466,6.0,3.0,2632.0,1963.0,10,1199000.0,456.0,2023,12,27
153,CONDOS,960  Park Ave,New York,10028,4.0,5.0,4131.0,1912.0,10,9999000.0,2420.0,2023,12,27
154,MULTI_FAMILY,152  Brighton 10th St,Brooklyn,11235,7.0,6.0,2240.0,1931.0,10,1150000.0,513.0,2023,12,27
155,SINGLE_FAMILY,388 E 91st St,Brooklyn,11212,4.0,2.0,,1920.0,10,750000.0,,2023,12,27
156,CONDOS,36  Hamilton Ave,Staten Island,10301,1.0,1.0,900.0,1963.0,10,274000.0,304.0,2023,12,27
157,COOP,960  Park Ave,New York,10028,4.0,5.0,4531.0,1912.0,10,9999000.0,2207.0,2023,12,27
158,MULTI_FAMILY,148-51  Edgewood St,Rosedale,11422,8.0,7.0,3200.0,2023.0,10,1595000.0,498.0,2023,12,27
159,SINGLE_FAMILY,115-07  226th St,Cambria Heights,11411,4.0,2.0,,1945.0,10,780000.0,,2023,12,27
160,COOP,235 E 73rd St,New York,10021,0.0,1.0,,1930.0,10,395000.0,,2023,12,27
161,CONDOS,225 E 46th St,New York,10017,0.0,1.0,426.0,1955.0,10,460000.0,1080.0,2023,12,27
162,TOWNHOMES,46  Aviston St,Staten Island,10306,3.0,3.0,1600.0,2004.0,10,775000.0,484.0,2023,12,27
163,COOP,118 E 60th St,Manhattan,10022,2.0,2.0,,1964.0,10,1450000.0,,2023,12,27
164,CONDOS,188 E 64th St,New York,10065,4.0,3.0,2887.0,1985.0,10,4250000.0,1472.0,2023,12,27
165,TOWNHOMES,246 E 58th St,New York,10022,8.0,8.0,,1900.0,10,1250000.0,,2023,12,27
166,MULTI_FAMILY,2339  Brigham St,Brooklyn,11229,5.0,2.0,1750.0,1955.0,10,799900.0,457.0,2023,12,27
167,SINGLE_FAMILY,52  Indale Ave,Staten Island,10309,4.0,2.0,2704.0,2005.0,10,1195000.0,442.0,2023,12,27
168,MULTI_FAMILY,39-57  57th St,Woodside,11377,8.0,6.0,,2023.0,10,2390000.0,,2023,12,27
169,MULTI_FAMILY,39-55  57th St,Woodside,11377,8.0,6.0,,2023.0,10,2390000.0,,2023,12,27
170,CONDOS,47-35  41st St,Sunnyside,11104,1.0,1.0,550.0,1988.0,10,588000.0,1069.0,2023,12,27
171,COOP,226-26  Union Tpke,Bayside,11364,1.0,1.0,1000.0,1950.0,10,250000.0,250.0,2023,12,27
172,COOP,8900  170th St,Jamaica,11432,2.0,1.0,,1963.0,10,199000.0,,2023,12,27
173,SINGLE_FAMILY,599  Pelton Ave,Staten Island,10310,4.0,1.0,,1963.0,10,999999.0,,2023,12,27
174,SINGLE_FAMILY,801  Thomas S Boyland St,Brooklyn,11212,6.0,3.0,2940.0,1901.0,10,580000.0,197.0,2023,12,27
175,MULTI_FAMILY,727  Crawford Ave,Brooklyn,11223,2.0,2.0,881.0,1952.0,10,1299000.0,1474.0,2023,12,27
176,MULTI_FAMILY,89-17  170th St,Jamaica,11432,6.0,8.0,4275.0,1970.0,10,1449000.0,339.0,2023,12,27
177,MULTI_FAMILY,41-12  159 St,Flushing,11358,5.0,5.0,,1910.0,10,1690000.0,,2023,12,27
178,SINGLE_FAMILY,599  Pelton Ave,Staten Island,10310,4.0,1.0,,1963.0,10,999999.0,,2023,12,27
179,COOP,75  Warren St,New York,10007,6.0,6.0,875.0,1900.0,10,17482500.0,19980.0,2023,12,27
180,COOP,162  Chambers St,New York,10007,5.0,6.0,,1952.0,10,15795000.0,,2023,12,27
181,TOWNHOMES,13  Lake Ave,Staten Island,10303,6.0,4.0,2504.0,1952.0,10,1299900.0,519.0,2023,12,27
182,LAND,449  Mayfair Dr,Brooklyn,11234,2.0,2.0,,1952.0,10,1499000.0,,2023,12,27
183,SINGLE_FAMILY,83-11  258th St,Floral Park,11004,3.0,2.0,,1930.0,10,689000.0,,2023,12,27
184,MULTI_FAMILY,3710  Secor Ave,Bronx,10466,6.0,4.0,,1925.0,10,969999.0,,2023,12,27
185,MULTI_FAMILY,Lk,Staten Island,10303,6.0,4.0,2504.0,1931.0,10,1299900.0,519.0,2023,12,27
186,SINGLE_FAMILY,63-21  Alderton St,Rego Park,11374,6.0,4.0,4647.0,1940.0,10,1699000.0,366.0,2023,12,27
187,COOP,735  Avenue W,Brooklyn,11223,1.0,1.0,850.0,1952.0,10,379000.0,446.0,2023,12,27
188,CONDOS,111  Murray St,New York,10007,3.0,3.0,2280.0,2018.0,10,7976500.0,3498.0,2023,12,27
189,CONDOS,311 W Broadway,New York,10013,2.0,2.0,1240.0,2007.0,16,2550000.0,2056.0,2023,12,21
190,CONDOS,175 W 95th St,New York,10025,1.0,1.0,504.0,1971.0,16,649000.0,1288.0,2023,12,21
191,CONDOS,2478 E 11th St,Brooklyn,11235,2.0,2.0,,1952.0,16,800000.0,,2023,12,21
192,CONDOP,1  City Pt,Brooklyn,11201,1.0,1.0,735.0,2020.0,16,1292720.0,1759.0,2023,12,21
193,COOP,10 E 43rd St,Brooklyn,11203,1.0,1.0,750.0,1952.0,16,166400.0,222.0,2023,12,21
194,SINGLE_FAMILY,83-14  133rd Ave,Ozone Park,11417,3.0,2.0,1216.0,1935.0,16,799000.0,657.0,2023,12,21
195,CONDOS,2478 E 11th St,Brooklyn,11235,2.0,2.0,,2015.0,16,800000.0,,2023,12,21
196,SINGLE_FAMILY,127  Oceanview Pl,Staten Island,10308,3.0,1.0,1170.0,1960.0,16,668000.0,571.0,2023,12,21
197,MULTI_FAMILY,137-06  Oak Ave,Flushing,11355,6.0,5.0,,1945.0,16,2280000.0,,2023,12,21
198,COOP,90-11  Northern Blvd,Jackson Heights,11372,2.0,1.0,900.0,1953.0,16,328000.0,364.0,2023,12,21
199,CONDOS,2478 E 11th St,Brooklyn,11235,2.0,2.0,,2015.0,16,800000.0,,2023,12,21
200,MULTI_FAMILY,497  3rd Ave,Brooklyn,11215,6.0,3.0,3040.0,1899.0,16,2800000.0,921.0,2023,12,21
201,COOP,243  Riverside Dr,New York,10025,2.0,1.0,,1909.0,16,625000.0,,2023,12,21
202,CONDOS,2478 E 11th St,Brooklyn,11235,2.0,2.0,,2015.0,16,800000.0,,2023,12,21
203,MULTI_FAMILY,1055  Virginia Ave,Bronx,10472,8.0,5.0,2328.0,1915.0,16,1448999.0,622.0,2023,12,21
204,SINGLE_FAMILY,3160  Avenue W,Brooklyn,11229,2.0,1.0,840.0,1925.0,16,639000.0,761.0,2023,12,21
205,SINGLE_FAMILY,668  Bard Ave,Staten Island,10310,3.0,1.0,1644.0,1920.0,16,749000.0,456.0,2023,12,21
206,MULTI_FAMILY,211  Warwick St,Brooklyn,11207,5.0,3.0,,2006.0,16,899999.0,,2023,12,21
207,SINGLE_FAMILY,47  Fletcher St,Staten Island,10305,4.0,1.0,2160.0,1930.0,16,998000.0,462.0,2023,12,21
208,COOP,657 E 26th St,Brooklyn,11210,1.0,1.0,874.0,1952.0,16,399000.0,457.0,2023,12,21
209,SINGLE_FAMILY,61-25  Maspeth Ave,Maspeth,11378,3.0,2.0,,1920.0,16,899000.0,,2023,12,21
210,CONDOS,80-06  47th Ave,Elmhurst,11373,1.0,1.0,,1980.0,16,549000.0,,2023,12,21
211,COOP,1974  Lafontaine Ave,Bronx,10457,2.0,1.0,900.0,1930.0,16,199000.0,221.0,2023,12,21
212,CONDOS,379  Ocean Pkwy,Brooklyn,11218,2.0,2.0,1121.0,2023.0,16,1070000.0,955.0,2023,12,21
213,COOP,269-10  Grand Central Pkwy,Floral Park,11005,3.0,3.0,1993.0,1975.0,16,1350000.0,677.0,2023,12,21
214,MULTI_FAMILY,137-45  Bedell St,Springfield Gardens,11413,10.0,3.0,,2005.0,16,1249000.0,,2023,12,21
215,MULTI_FAMILY,2117  5th Ave,New York,10035,0.0,2.0,3735.0,1900.0,16,3200000.0,857.0,2023,12,21
216,COOP,3531  Bronxwood Ave,Bronx,10469,2.0,1.0,1000.0,1962.0,16,175000.0,175.0,2023,12,21
217,CONDOS,62-48  Mount Olivet Cres,Middle Village,11379,2.0,2.0,,2005.0,16,550000.0,,2023,12,21
218,SINGLE_FAMILY,118-17  197th St,Saint Albans,11412,4.0,2.0,1260.0,1925.0,16,779000.0,618.0,2023,12,21
219,COOP,67-38  108th St,Forest Hills,11375,1.0,1.0,,1942.0,16,279000.0,,2023,12,21
220,MULTI_FAMILY,21-58  Steinway St,Astoria,11105,5.0,3.0,,1950.0,16,1650000.0,,2023,12,21
223,CONDOS,300  Albany St,New York,10280,1.0,1.0,776.0,1952.0,16,650000.0,838.0,2023,12,21
224,CONDOS,251 W 14th St,New York,10011,1.0,1.0,786.0,2022.0,16,1655000.0,2106.0,2023,12,21
225,CONDOS,181 E 101st St,New York,10029,0.0,1.0,429.0,2021.0,16,599000.0,1396.0,2023,12,21
226,CONDOS,38-25  Main St,Queens,11354,0.0,2.0,1800.0,2005.0,16,1988000.0,1104.0,2023,12,21
227,CONDOS,181 E 101st St,New York,10029,1.0,1.0,726.0,2021.0,16,799000.0,1101.0,2023,12,21
228,CONDOS,29  Huron St,Brooklyn,11222,1.0,1.0,752.0,2022.0,16,1225000.0,1629.0,2023,12,21
229,CONDOS,109  Lafayette St,New York,10013,0.0,2.0,800.0,1920.0,16,789000.0,986.0,2023,12,21
230,CONDOS,90  Prince St,New York,10012,2.0,2.0,1400.0,1898.0,16,2299000.0,1642.0,2023,12,21
231,CONDOS,50  Bridge Park Dr,Brooklyn,11201,3.0,3.0,1786.0,2019.0,16,3950000.0,2212.0,2023,12,21
232,CONDOS,37  Warren St,New York,10007,5.0,6.0,5499.0,1931.0,16,17500000.0,3182.0,2023,12,21
233,CONDOS,214 W 72nd St,New York,10023,2.0,2.0,1350.0,2021.0,16,2500000.0,1852.0,2023,12,21
234,CONDOS,50  Bridge Park Dr,Brooklyn,11201,5.0,5.0,4544.0,2019.0,16,10800000.0,2377.0,2023,12,21
235,CONDOS,57  Reade St,New York,10007,1.0,1.0,713.0,2011.0,16,1195000.0,1676.0,2023,12,21
236,COOP,310  Lexington Ave,New York,10016,1.0,1.0,,1956.0,16,615000.0,,2023,12,21
237,COOP,110  Franklin St,New York,10013,4.0,3.0,,1861.0,16,5995000.0,,2023,12,21
238,CONDOS,19  Park Pl,New York,10007,2.0,2.0,1336.0,2022.0,16,3380000.0,2530.0,2023,12,21
239,COOP,115  Central Park,New York,10023,4.0,3.0,,1932.0,16,7490000.0,,2023,12,21
240,CONDOS,70  Little West St,New York,10004,1.0,1.0,819.0,2008.0,16,1095000.0,1337.0,2023,12,21
241,CONDOS,172  Madison Ave,New York,10016,3.0,3.0,2146.0,2016.0,16,4325599.0,2016.0,2023,12,21
242,CONDOS,100  Lexington Ave,Brooklyn,11238,0.0,1.0,1396.0,2000.0,16,1295000.0,928.0,2023,12,21
243,CONDOS,29  Huron St,Brooklyn,11222,1.0,1.0,630.0,2022.0,16,920000.0,1460.0,2023,12,21
244,CONDOS,181 E 101st St,New York,10029,3.0,2.0,972.0,2021.0,16,1275000.0,1312.0,2023,12,21
245,CONDOS,172  Madison Ave,New York,10016,2.0,2.0,1488.0,2016.0,16,2250000.0,1512.0,2023,12,21
246,TOWNHOMES,96  Bank St,New York,10014,4.0,4.0,3750.0,1838.0,16,5990000.0,1597.0,2023,12,21
247,CONDOS,415  Leonard St,Brooklyn,11222,3.0,3.0,1623.0,2006.0,16,1650000.0,1017.0,2023,12,21
248,CONDOS,158  Franklin St,New York,10013,2.0,2.0,1875.0,1886.0,16,3345000.0,1784.0,2023,12,21
249,CONDOS,50  Bridge Park Dr,Brooklyn,11201,2.0,2.0,1489.0,2019.0,16,2650000.0,1780.0,2023,12,21
250,CONDOS,100  Lexington Ave,Brooklyn,11238,0.0,1.0,1396.0,2000.0,16,1950000.0,1397.0,2023,12,21
251,COOP,10  Bay Street Lndg,Staten Island,10301,1.0,1.0,1185.0,1984.0,16,375000.0,316.0,2023,12,21
252,CONDOS,75  Wall St,New York,10005,0.0,1.0,668.0,1987.0,16,820000.0,1228.0,2023,12,21
253,CONDOS,775  Riverside Dr,New York,10032,2.0,2.0,1262.0,1920.0,16,999000.0,792.0,2023,12,21
254,CONDOS,444 W 19th St,New York,10011,1.0,1.0,737.0,2006.0,16,1250000.0,1696.0,2023,12,21
255,CONDOS,29  Huron St,Brooklyn,11222,3.0,2.0,1387.0,2022.0,16,2795000.0,2015.0,2023,12,21
256,COOP,250  Mercer St,New York,10012,0.0,1.0,,1888.0,16,699000.0,,2023,12,21
257,CONDOP,1  City Pt,Brooklyn,11201,2.0,2.0,1181.0,2020.0,16,2254720.0,1909.0,2023,12,21
258,CONDOS,29  Huron St,Brooklyn,11222,3.0,2.0,1582.0,2022.0,16,3160000.0,1997.0,2023,12,21
259,CONDOS,29  Huron St,Brooklyn,11222,1.0,1.0,640.0,2022.0,16,1050000.0,1641.0,2023,12,21
260,CONDOS,29  Huron St,Brooklyn,11222,0.0,1.0,503.0,2022.0,16,800000.0,1590.0,2023,12,21
261,CONDOS,29  Huron St,Brooklyn,11222,1.0,1.0,657.0,2022.0,16,1060000.0,1613.0,2023,12,21
262,CONDOS,251 W 14th St,New York,10011,1.0,1.0,784.0,2022.0,16,1450000.0,1849.0,2023,12,21
263,COOP,515 E 89th St,New York,10128,1.0,1.0,800.0,1942.0,16,649000.0,811.0,2023,12,21
264,COOP,225 E 36th St,New York,10016,0.0,1.0,,1965.0,16,425000.0,,2023,12,21
265,COOP,166 E 61st St,New York,10065,2.0,2.0,,1959.0,16,2250000.0,,2023,12,21
266,CONDOS,100  United Nations Plz,New York,10017,2.0,2.0,1256.0,1986.0,16,1920000.0,1529.0,2023,12,21
267,CONDOS,181 E 101st St,New York,10029,1.0,1.0,842.0,2021.0,16,950000.0,1128.0,2023,12,21
268,CONDOS,29  Huron St,Brooklyn,11222,0.0,1.0,508.0,2022.0,16,750000.0,1476.0,2023,12,21
269,CONDOS,251 W 14th St,New York,10011,2.0,2.0,1475.0,2022.0,16,3500000.0,2373.0,2023,12,21
270,CONDOS,501  Myrtle Ave,Brooklyn,11205,1.0,1.0,441.0,2022.0,16,610000.0,1383.0,2023,12,21
271,CONDOS,29  Huron St,Brooklyn,11222,2.0,1.0,825.0,2022.0,16,1310000.0,1588.0,2023,12,21
272,CONDOS,923  Fifth Ave,New York,10021,2.0,2.0,1403.0,1949.0,16,3450000.0,2459.0,2023,12,21
273,COOP,1133  Park Ave,New York,10128,4.0,2.0,,1923.0,16,2950000.0,,2023,12,21
274,CONDOS,181 E 28th St,New York,10016,4.0,4.0,3114.0,2020.0,16,7995000.0,2567.0,2023,12,21
275,CONDOS,29  Huron St,Brooklyn,11222,2.0,2.0,1116.0,2022.0,16,2150000.0,1927.0,2023,12,21
276,CONDOS,29  Huron St,Brooklyn,11222,3.0,2.0,1376.0,2022.0,16,2375000.0,1726.0,2023,12,21
277,TOWNHOMES,60  Reeve Pl,Brooklyn,11218,3.0,4.0,,1925.0,16,999000.0,,2023,12,21
278,CONDOS,160  Central Park,New York,10019,3.0,3.0,2261.0,1930.0,16,6395000.0,2828.0,2023,12,21
279,CONDOS,200  Rector Pl,New York,10280,1.0,1.0,597.0,1987.0,16,835000.0,1399.0,2023,12,21
280,COOP,3  Hanover Sq,New York,10004,2.0,2.0,,1923.0,16,1695000.0,,2023,12,21
281,CONDOS,251 W 14th St,New York,10011,2.0,2.0,1475.0,2022.0,16,2850000.0,1932.0,2023,12,21
282,CONDOS,345 W 14th St,New York,10014,1.0,2.0,1117.0,1960.0,16,1950000.0,1746.0,2023,12,21
283,CONDOS,502  Park Ave,New York,10022,1.0,1.0,693.0,1929.0,16,1590000.0,2294.0,2023,12,21
284,CONDOS,80  Riverside Blvd,New York,10069,5.0,5.0,3400.0,2006.0,16,5950000.0,1750.0,2023,12,21
285,CONDOS,75  First Ave,New York,10003,1.0,1.0,815.0,2022.0,16,1455000.0,1785.0,2023,12,21
286,CONDOS,75  First Ave,New York,10003,2.0,2.0,1056.0,2022.0,16,1995000.0,1889.0,2023,12,21
287,CONDOS,75  First Ave,New York,10003,1.0,1.0,609.0,2022.0,16,1290000.0,2118.0,2023,12,21
288,CONDOS,75  First Ave,New York,10003,1.0,2.0,1106.0,2022.0,16,1775000.0,1605.0,2023,12,21
289,CONDOS,75  First Ave,New York,10003,3.0,3.0,1757.0,2022.0,16,5250000.0,2988.0,2023,12,21
290,CONDOS,75  First Ave,New York,10003,2.0,2.0,1056.0,2022.0,16,2250000.0,2131.0,2023,12,21
291,CONDOS,75  First Ave,New York,10003,2.0,2.0,1152.0,2022.0,16,2555000.0,2218.0,2023,12,21
292,CONDOS,75  First Ave,New York,10003,2.0,2.0,938.0,2022.0,16,2100000.0,2239.0,2023,12,21
