,city,bath,sqft,price,price_per_sqft,bedroom,year
12274,New York,0.6931471805599453,6.302618975744905,13.38318953651709,7.083387847625295,0.0,0.6326530612244898
12280,New York,0.6931471805599453,6.90875477931522,13.457407451830088,6.551080335043404,0.0,0.4030612244897959
12286,New York,1.0986122886681098,7.0909098220799835,13.90626583447433,6.81783057145415,1.0986122886681098,0.37755102040816324
12292,New York,1.0986122886681098,7.473637108496206,15.061105324750772,7.5883236773352225,1.0986122886681098,0.9132653061224489
12295,New York,0.6931471805599453,7.00397413672268,13.623139877437296,6.621405651764134,0.6931471805599453,0.673469387755102
12296,New York,0.6931471805599453,6.0867747269123065,13.279368835614243,7.195937226475569,0.0,0.8214285714285714
12305,New York,1.0986122886681098,7.741099090035366,15.201805169084134,7.461640392208575,1.3862943611198906,0.49489795918367346
12306,New York,2.3978952727983707,8.709630081951286,15.747032114495013,7.038783541388542,2.3978952727983707,0.3673469387755102
12337,New York,1.0986122886681098,7.2399325913204695,14.843343022353025,7.604396348796338,1.0986122886681098,0.37755102040816324
12376,New York,1.0986122886681098,7.257707677160043,14.60169306007217,7.3453648404168685,1.0986122886681098,0.9030612244897959
12385,New York,0.6931471805599453,7.496097345175956,14.316286451937186,6.822197390620491,0.6931471805599453,0.3673469387755102
12388,New York,0.6931471805599453,6.803505257608338,13.81451105863119,7.01301578963963,0.6931471805599453,0.49489795918367346
12393,New York,1.3862943611198906,7.844240718141811,15.200554387495371,7.357556200910353,1.3862943611198906,0.8010204081632653
12395,New York,1.3862943611198906,7.558516743045645,15.53827733427679,7.980707820869669,1.3862943611198906,0.9642857142857143
12401,New York,1.0986122886681098,7.326465613840322,14.878496014412317,7.553286605600419,1.0986122886681098,0.9132653061224489
12411,New York,1.0986122886681098,8.31898612539206,14.731801689838349,6.415096959171596,0.0,0.413265306122449
12416,New York,1.6094379124341003,7.904334842085095,15.72505321099685,7.821643126239982,1.6094379124341003,0.37244897959183676
12433,New York,1.0986122886681098,7.43543801981455,15.434898999271326,8.000349495324684,1.0986122886681098,0.9897959183673469
12434,New York,1.6094379124341003,8.011686729127847,16.181070544016418,8.169902647359145,1.6094379124341003,0.9897959183673469
12435,New York,1.3862943611198906,7.406103381237015,15.200554387495371,7.795646536334594,1.3862943611198906,0.9132653061224489
12436,New York,0.6931471805599453,6.7357800142423265,14.22030944419592,7.48605261786314,1.0986122886681098,0.9132653061224489
12437,New York,1.0986122886681098,6.910750787961936,14.506155109559108,7.596894438144544,1.0986122886681098,0.9132653061224489
12442,New York,0.6931471805599453,6.588926477533519,13.774689605110144,7.187657164114956,0.6931471805599453,0.8979591836734694
12447,New York,0.6931471805599453,6.618738983517219,13.51440681653079,6.897704943128636,0.6931471805599453,0.6683673469387755
12490,New York,1.3862943611198906,7.607878073278507,15.423948170264971,7.8168199657645525,1.3862943611198906,0.9897959183673469
12493,New York,1.6094379124341003,7.560080465021827,15.319588176962746,7.76046702921342,1.3862943611198906,0.9540816326530612
12497,New York,0.6931471805599453,6.359573868672378,13.297997623898429,6.9411900550683745,0.0,0.5153061224489796
12499,New York,2.0794415416798357,8.648396877031582,16.746704363714027,8.098642843759418,1.791759469228055,0.3979591836734694
12504,New York,0.6931471805599453,6.38856140554563,12.994532278619134,6.60934924316738,0.6931471805599453,0.4744897959183674
12506,New York,0.6931471805599453,6.089044875446846,12.861001210669146,6.775366090936392,0.0,0.6581632653061225
12507,New York,1.6094379124341003,8.968141414126814,17.565014657424058,8.59711281459211,1.6094379124341003,0.9744897959183674
12508,New York,0.6931471805599453,6.720220155135295,14.513645777547573,7.795234929002173,0.6931471805599453,0.9744897959183674
